Condition,Distance,Subject,Pair
Intra,90.4992628318488,6,1
Intra,94.4703697869889,6,2
Intra,99.143307514583,6,3
Intra,89.0970965401458,6,4
Intra,94.3828214284059,6,5
Intra,99.2690814885097,6,6
Intra,79.3245036421114,6,7
Intra,83.6480448404662,6,8
Intra,94.4405333228033,6,9
Intra,98.2843853857928,6,10
Intra,86.6070133259643,23,1
Intra,93.0542031529429,23,2
Intra,84.0703589182992,23,3
Intra,99.738300862896,23,4
Intra,89.0881861549881,2,1
Intra,99.4817711676563,6,1
Intra,97.361475964949,6,2
Intra,99.9764577496588,6,3
Intra,40.3326958364447,4,1
Intra,37.4785617954351,4,2
Intra,46.5445607034176,4,3
Intra,40.5202429921755,4,4
Intra,49.1513179979378,4,5
Intra,49.3942715433517,4,6
Intra,51.5698639441031,4,7
Intra,49.2650674933513,4,8
Intra,54.845341847194,4,9
Intra,50.7783560188958,4,10
Intra,84.9819627636175,6,1
Intra,89.2073186616324,6,2
Intra,77.2838479431493,6,3
Intra,74.4719655781946,6,4
Intra,44.9446405842398,6,5
Intra,64.8561983795801,6,6
Intra,67.2745305956194,6,7
Intra,69.5383740096272,6,8
Intra,72.0799136247548,6,9
Intra,75.3774721242997,6,10
Intra,79.0740881379311,23,1
Intra,63.9965672131874,23,2
Intra,95.4960101252084,23,3
Intra,68.6719656955694,23,4
Intra,77.3471754290498,2,1
Intra,84.4479448377985,2,2
Intra,92.4161511680344,4,1
Intra,89.5240293292706,4,2
Intra,89.0829161726445,4,3
Intra,79.4905940208893,4,4
Intra,76.0321977059354,4,5
Intra,74.8500336283179,4,6
Intra,86.58344511353,4,7
Intra,84.4992821979649,4,8
Intra,84.7944566393492,4,9
Intra,77.0531295922999,4,10
Intra,74.5229035274166,4,11
Intra,74.2913186332707,4,12
Intra,69.6134776456285,4,13
Intra,66.6833363537172,4,14
Intra,65.9715353316609,4,15
Intra,89.6412027041843,23,1
Intra,67.2380646512474,6,1
Intra,63.283984994951,6,2
Intra,58.9116519522695,6,3
Intra,70.2563839042465,6,4
Intra,66.1749572787056,6,5
Intra,63.1272846957947,6,6
Intra,73.6781021411067,6,7
Intra,69.5299334104775,6,8
Intra,67.357858532831,6,9
Intra,77.9386261053819,6,10
Intra,73.9923766543334,6,11
Intra,68.7269920647888,6,12
Intra,82.3206473324195,6,13
Intra,78.2476134662701,6,14
Intra,74.073863425627,6,15
Intra,84.5601615545592,6,16
Intra,80.4014167942387,6,17
Intra,77.2698382461878,6,18
Intra,81.8409322227192,6,19
Intra,77.5698773891972,6,20
Intra,77.1209457583021,6,21
Intra,83.9378481451579,6,22
Intra,79.5863108436327,6,23
Intra,79.6876473933548,6,24
Intra,67.3445610187545,6,25
Intra,63.6853619054035,6,26
Intra,56.2949075911064,6,27
Intra,69.4718880367305,6,28
Intra,65.2888671020642,6,29
Intra,64.0243653817339,6,30
Intra,84.7690905939761,19,1
Intra,81.4802067476941,19,2
Intra,50.6065759396915,25,1
Intra,52.5381963857931,25,2
Intra,56.0255799701112,25,3
Intra,63.6527375917857,25,4
Intra,66.2704527225587,25,5
Intra,138.113746326089,3,1
Intra,140.929731649518,3,2
Intra,117.496639441876,3,3
Intra,123.084147245894,3,4
Intra,116.249996556023,3,5
Intra,122.186541085086,3,6
Intra,117.391366182764,3,7
Intra,123.184688318497,3,8
Intra,128.47370842031,3,9
Intra,133.084815713042,3,10
Intra,99.0608472347304,6,1
Intra,107.931928266207,6,2
Intra,102.299228467327,6,3
Intra,123.003256418642,6,4
Intra,121.94887256545,6,5
Intra,100.536493537061,6,6
Intra,104.144277833775,6,7
Intra,108.133999658807,6,8
Intra,112.028733724107,6,9
Intra,118.662177690058,6,10
Intra,104.919713845619,6,11
Intra,113.782246822501,6,12
Intra,108.238259691785,6,13
Intra,128.839643294165,6,14
Intra,127.042092092261,6,15
Intra,106.377234070075,6,16
Intra,110.001952704932,6,17
Intra,113.995411725338,6,18
Intra,117.899427751421,6,19
Intra,124.521732414037,6,20
Intra,110.659028287421,6,21
Intra,119.522910366663,6,22
Intra,114.100516840949,6,23
Intra,134.715155838567,6,24
Intra,132.511145434376,6,25
Intra,112.257871720917,6,26
Intra,115.887754908647,6,27
Intra,119.88229744275,6,28
Intra,123.788928779262,6,29
Intra,130.409351544897,6,30
Intra,103.628199127777,6,31
Intra,112.49741637261,6,32
Intra,105.460113216853,6,33
Intra,124.227401888645,6,34
Intra,121.980061062291,6,35
Intra,103.226978459202,6,36
Intra,106.714900370372,6,37
Intra,110.652169287946,6,38
Intra,114.442312778694,6,39
Intra,121.031882909049,6,40
Intra,110.841764785377,6,41
Intra,119.718650080914,6,42
Intra,112.76478079914,6,43
Intra,131.420658802058,6,44
Intra,128.447023343928,6,45
Intra,110.480636092524,6,46
Intra,113.977935215957,6,47
Intra,117.916423563548,6,48
Intra,121.709758398098,6,49
Intra,128.290322868196,6,50
Intra,116.262364678198,6,51
Intra,125.148476415795,6,52
Intra,118.484031723404,6,53
Intra,137.38527418855,6,54
Intra,134.034030977133,6,55
Intra,116.234399187737,6,56
Intra,119.761299721895,6,57
Intra,123.712345664398,6,58
Intra,127.528167258387,6,59
Intra,134.113414601185,6,60
Intra,107.964314369184,6,61
Intra,116.528294079769,6,62
Intra,108.410264828534,6,63
Intra,124.32586730785,6,64
Intra,116.419071041867,6,65
Intra,104.06743827511,6,66
Intra,107.649738127332,6,67
Intra,111.55369896309,6,68
Intra,115.366197177756,6,69
Intra,121.701639331684,6,70
Intra,112.414633206261,6,71
Intra,121.01497122019,6,72
Intra,113.096665554841,6,73
Intra,129.238486487677,6,74
Intra,121.199171105437,6,75
Intra,108.87078457764,6,76
Intra,112.464523831012,6,77
Intra,116.377321121707,6,78
Intra,120.200155814639,6,79
Intra,126.549610733471,6,80
Intra,97.1645027010542,6,81
Intra,106.102417982171,6,82
Intra,100.872462604395,6,83
Intra,122.518794529878,6,84
Intra,123.919764457964,6,85
Intra,100.071965147579,6,86
Intra,103.58313809865,6,87
Intra,107.543065114509,6,88
Intra,111.379731486132,6,89
Intra,118.071029321026,6,90
Intra,108.660183051717,6,91
Intra,117.480619034597,6,92
Intra,112.46830892303,6,93
Intra,133.50813122245,6,94
Intra,131.315427025291,6,95
Intra,110.609429931792,6,96
Intra,114.285049489408,6,97
Intra,118.290086340852,6,98
Intra,122.231436122708,6,99
Intra,128.838062088986,6,100
Intra,96.1297632042223,7,1
Intra,101.638336640765,7,2
Intra,104.655050063004,7,3
Intra,110.148363533783,7,4
Intra,105.8998330559,7,5
Intra,111.457005791127,7,6
Intra,135.305868145098,14,1
Intra,131.031346968895,14,2
Intra,126.790048065558,14,3
Intra,102.821657860387,18,1
Intra,96.0713939341037,18,2
Intra,102.142950413636,18,3
Intra,107.867165782015,18,4
Intra,110.119072337038,18,5
Intra,103.560928183676,18,6
Intra,109.6263322318,18,7
Intra,115.342484301496,18,8
Intra,130.912174507737,18,9
Intra,121.656217508932,18,10
Intra,127.23174075126,18,11
Intra,132.598040844492,18,12
Intra,99.2215090703064,19,1
Intra,107.883780437939,19,2
Intra,113.39274028986,19,3
Intra,118.416154670628,19,4
Intra,99.5620355865892,23,1
Intra,111.141313104165,23,2
Intra,104.303641835053,23,3
Intra,124.52766211275,23,4
Intra,108.053206018791,23,5
Intra,119.373428327824,23,6
Intra,112.524855358232,23,7
Intra,132.681215411495,23,8
Intra,123.623277566633,23,9
Intra,124.86802756789,23,10
Intra,132.149044116821,23,11
Intra,136.045293584188,23,12
Intra,103.290965260653,23,13
Intra,119.958485590911,23,14
Intra,105.474854609946,23,15
Intra,133.879288534894,23,16
Intra,106.318479542972,24,1
Intra,98.7718485741361,24,2
Intra,104.455971259133,24,3
Intra,109.986225592128,24,4
Intra,115.203876245177,24,5
Intra,103.600133172696,24,6
Intra,100.992171375665,24,7
Intra,115.497512749874,24,8
Intra,107.446810732804,24,9
Intra,113.116707529181,24,10
Intra,118.640789707847,24,11
Intra,123.855706625594,24,12
Intra,111.988427982631,24,13
Intra,110.03941740017,24,14
Intra,103.132494443115,25,1
Intra,94.9045030351261,25,2
Intra,115.388019763215,25,3
Intra,87.9867709638099,25,4
Intra,91.3534080303346,25,5
Intra,94.3750784085592,25,6
Intra,106.025401025874,25,7
Intra,97.8070832118355,25,8
Intra,118.411772509965,25,9
Intra,90.6911443382195,25,10
Intra,94.0596576041386,25,11
Intra,97.0875163601229,25,12
Intra,109.420415749327,25,13
Intra,101.197241121743,25,14
Intra,121.654906346815,25,15
Intra,94.1049171833278,25,16
Intra,97.4930797988929,25,17
Intra,100.52748919027,25,18
Intra,114.512910866201,25,19
Intra,106.302455630935,25,20
Intra,122.157209647057,25,21
Intra,102.843145827414,25,22
Intra,106.043815380036,25,23
Intra,108.888302536377,25,24
Intra,117.366327851056,25,25
Intra,109.146893230893,25,26
Intra,124.937071611375,25,27
Intra,105.652515499951,25,28
Intra,108.871306407374,25,29
Intra,111.72614693842,25,30
Intra,116.649128116591,3,1
Intra,100.733284273763,7,1
Intra,107.272747081021,7,2
Intra,111.590785657042,7,3
Intra,114.743267676975,7,4
Intra,107.065022087974,7,5
Intra,113.544002488628,7,6
Intra,117.80464992891,7,7
Intra,121.045153464126,7,8
Intra,106.248665232144,7,9
Intra,112.202410958883,7,10
Intra,113.472996265693,7,11
Intra,116.663622935484,7,12
Intra,105.6860845369,23,1
Intra,113.411762224072,23,2
Intra,130.354903643335,23,3
Intra,106.498490422188,23,4
Intra,92.2464814070483,24,1
Intra,98.7540264141675,24,2
Intra,103.659877982811,24,3
Intra,78.2333995549736,24,4
Intra,101.512362859614,24,5
Intra,108.015283698625,24,6
Intra,112.909606046659,24,7
Intra,86.1777679605736,24,8
Intra,92.0042697496067,25,1
Intra,70.4221047916303,25,2
Intra,94.159992439171,25,3
Intra,72.5280383923587,25,4
Intra,97.7146289731785,25,5
Intra,76.0815103108421,25,6
Intra,106.876955956773,25,7
Intra,80.4196026645047,25,8
Intra,109.675727510664,25,9
Intra,83.187828144603,25,10
Intra,76.1589851777308,6,1
Intra,82.3839443665567,6,2
Intra,86.0262935254877,6,3
Intra,111.731271596574,6,4
Intra,115.349460394721,6,5
Intra,85.7175064455881,6,6
Intra,89.207034645471,6,7
Intra,92.5293275701987,6,8
Intra,96.2228904625592,6,9
Intra,101.567574431475,6,10
Intra,77.8546352024327,6,11
Intra,84.3603244800605,6,12
Intra,87.1967518914262,6,13
Intra,112.533951275995,6,14
Intra,115.005937987952,6,15
Intra,86.4465574931829,6,16
Intra,90.0305012683941,6,17
Intra,93.4560984940729,6,18
Intra,97.2302066131043,6,19
Intra,102.705107048872,6,20
Intra,62.1783898866501,6,21
Intra,69.6452978527283,6,22
Intra,72.6815180446724,6,23
Intra,101.166712100828,6,24
Intra,112.602792845572,6,25
Intra,75.6606020269009,6,26
Intra,78.8733587851965,6,27
Intra,82.3009141654733,6,28
Intra,85.8904063290361,6,29
Intra,91.8503037084589,6,30
Intra,68.3626258877764,10,1
Intra,64.0364627262919,10,2
Intra,62.3602671260868,10,3
Intra,63.2549574321537,10,4
Intra,93.3426047788798,10,5
Intra,80.6857333375672,10,6
Intra,95.4276058357981,10,7
Intra,104.166067465566,19,1
Intra,108.75862784347,19,2
Intra,113.251029356385,19,3
Intra,117.085654316216,19,4
Intra,108.292922586451,19,5
Intra,113.298310772188,19,6
Intra,117.983744227543,19,7
Intra,122.000202801527,19,8
Intra,78.7185504265393,25,1
Intra,71.9451127382823,25,2
Intra,96.0373031284117,25,3
Intra,61.9627322652688,25,4
Intra,64.062125781583,25,5
Intra,66.4901862546639,25,6
Intra,51.6173529858261,2,1
Intra,63.9851036251049,2,2
Intra,34.7573748328931,5,1
Intra,47.5673098266194,5,2
Intra,59.6068703297074,5,3
Intra,55.4607559600413,5,4
Intra,42.2695503221985,5,5
Intra,61.2364242392075,5,6
Intra,54.3139241773005,5,7
Intra,42.6818749565885,5,8
Intra,47.5716310111552,5,9
Intra,21.1597379515574,5,10
Intra,22.7354570343367,5,11
Intra,34.8790502584896,5,12
Intra,44.131888436085,5,13
Intra,18.3274231478753,5,14
Intra,52.5531447940206,10,1
Intra,52.8316200775619,10,2
Intra,52.8960919548531,10,3
Intra,17.9917368058355,10,4
Intra,32.9887842498944,10,5
Intra,41.1979061725706,10,6
Intra,8.72208703927,10,7
Intra,65.7570294339512,10,8
Intra,79.0491042456661,10,9
Intra,32.2153234679371,10,10
Intra,58.388679595666,10,11
Intra,73.0757729329861,10,12
Intra,45.3570171077849,25,1
Intra,20.7254286704849,25,2
Intra,14.7068431580905,26,1
Intra,11.1186144882198,26,2
Intra,21.5681548346431,26,3
Intra,14.2065511896724,26,4
Intra,30.0468487669049,26,5
Intra,20.7963253651665,26,6
Intra,28.9358978764739,26,7
Intra,27.8550678846855,26,8
Intra,35.6808401314353,26,9
Intra,31.5907998917291,26,10
Intra,40.4499916216905,26,11
Intra,33.8684136120174,26,12
Intra,38.3961813666172,26,13
Intra,30.446170640965,26,14
Intra,37.8255778971427,26,15
Intra,27.327113757722,26,16
Intra,26.622678317534,26,17
Intra,19.4583128030305,26,18
Intra,37.014086437293,26,19
Intra,28.5308790255322,26,20
Intra,37.8255778971427,26,21
Intra,27.327113757722,26,22
Intra,147.991504328212,1,1
Intra,142.231150198954,1,2
Intra,137.373040681804,1,3
Intra,122.003613552019,1,4
Intra,130.808333655941,3,1
Intra,125.425255366732,3,2
Intra,73.4397588295226,3,3
Intra,74.7247951844949,3,4
Intra,80.8111975566252,3,5
Intra,82.4553849747549,3,6
Intra,91.389021629637,3,7
Intra,93.207591791628,3,8
Intra,96.6893307775203,3,9
Intra,100.513951582517,3,10
Intra,92.6802318775049,4,1
Intra,91.7737421806507,4,2
Intra,94.3824068550053,4,3
Intra,86.8276182348703,4,4
Intra,85.0521787252654,4,5
Intra,86.6852143704799,4,6
Intra,40.6016722921554,7,1
Intra,43.1822934800028,7,2
Intra,44.1367090983878,7,3
Intra,44.6868141409224,7,4
Intra,40.6130592413232,7,5
Intra,42.446782679327,7,6
Intra,43.6122138310104,7,7
Intra,43.7886174103283,7,8
Intra,43.8757845468047,8,1
Intra,80.7069704955741,8,2
Intra,84.708302174373,8,3
Intra,89.5880551195689,8,4
Intra,45.7678086070942,8,5
Intra,41.9154508882168,8,6
Intra,40.681251407733,8,7
Intra,43.5209481254306,8,8
Intra,78.994967614432,8,9
Intra,82.963152065679,8,10
Intra,87.9012140673977,8,11
Intra,46.4272580571247,8,12
Intra,40.3439451264467,8,13
Intra,39.9768853787825,8,14
Intra,47.3003400673996,8,15
Intra,82.2786856762197,8,16
Intra,85.8862950247289,8,17
Intra,90.7113559342355,8,18
Intra,58.8463453939965,8,19
Intra,51.6030430981396,8,20
Intra,51.9919573552874,8,21
Intra,45.4715035208022,8,22
Intra,82.4666421569595,8,23
Intra,86.1208745497261,8,24
Intra,90.8787410686593,8,25
Intra,56.9012580695023,8,26
Intra,51.9828258683672,8,27
Intra,51.4156762072433,8,28
Intra,45.3335043810263,8,29
Intra,83.9460641357995,8,30
Intra,87.6440067541018,8,31
Intra,92.334709467761,8,32
Intra,55.9587529325653,8,33
Intra,53.2466450191078,8,34
Intra,51.8268766629133,8,35
Intra,54.5371415169077,8,36
Intra,91.842979063181,8,37
Intra,95.0424094423513,8,38
Intra,99.3670067460329,8,39
Intra,72.3019230739467,8,40
Intra,70.0330447169101,8,41
Intra,68.7354672197288,8,42
Intra,56.0544747006678,8,43
Intra,93.9035112459345,8,44
Intra,97.0928029724487,8,45
Intra,101.35995708574,8,46
Intra,73.6909260704472,8,47
Intra,72.3255550804387,8,48
Intra,70.7109481596909,8,49
Intra,47.3281011580644,8,50
Intra,80.7314404707016,8,51
Intra,83.8388440695572,8,52
Intra,88.288860359392,8,53
Intra,67.1230200561141,8,54
Intra,61.0644182407764,8,55
Intra,61.1775734341673,8,56
Intra,59.8063253194946,9,1
Intra,59.3915059669306,9,2
Intra,38.8406092548306,10,1
Intra,42.0763670797156,10,2
Intra,46.7905402714281,10,3
Intra,66.0773192764572,10,4
Intra,75.268669737466,10,5
Intra,82.6825279708547,10,6
Intra,62.9130157885695,10,7
Intra,57.3801974756915,10,8
Intra,108.173825567313,10,9
Intra,86.0840890043712,10,10
Intra,96.7903827411717,10,11
Intra,106.043534408364,10,12
Intra,31.6278140599382,10,13
Intra,34.3371095615435,10,14
Intra,38.6054436963912,10,15
Intra,59.5943055871039,10,16
Intra,67.269295190408,10,17
Intra,74.2648096658169,10,18
Intra,57.7465513187105,10,19
Intra,47.4123014466248,10,20
Intra,98.717418279397,10,21
Intra,80.2875967806719,10,22
Intra,87.8808038316069,10,23
Intra,96.5800217952119,10,24
Intra,27.8771841020725,10,25
Intra,29.6214814460982,10,26
Intra,33.0118697506908,10,27
Intra,55.6420466260818,10,28
Intra,61.1971533968889,10,29
Intra,67.57749304801,10,30
Intra,55.3234904130779,10,31
Intra,38.005091482049,10,32
Intra,90.149351896199,10,33
Intra,76.9783059435907,10,34
Intra,80.5533286764119,10,35
Intra,88.2137733900624,10,36
Intra,26.6642245794752,10,37
Intra,26.980958048819,10,38
Intra,28.9286670028456,10,39
Intra,53.9465981071336,10,40
Intra,56.7512689186417,10,41
Intra,62.1524020560462,10,42
Intra,55.5301962517106,10,43
Intra,28.3349288052253,10,44
Intra,82.090552179098,10,45
Intra,75.2075563505407,10,46
Intra,73.8270286407002,10,47
Intra,80.3021686392018,10,48
Intra,62.1678309058075,10,49
Intra,62.422957533797,10,50
Intra,63.8953445221896,10,51
Intra,85.6833610830953,10,52
Intra,85.4056995264341,10,53
Intra,89.5636884691316,10,54
Intra,86.5339666563071,10,55
Intra,47.6668817338811,10,56
Intra,96.6421665226529,10,57
Intra,109.15814226267,10,58
Intra,100.847577231089,10,59
Intra,99.4687619063838,10,60
Intra,59.2186383819821,10,61
Intra,59.6441932022962,10,62
Intra,61.1577004224481,10,63
Intra,75.0032328005456,10,64
Intra,75.3525383904475,10,65
Intra,80.2487220170518,10,66
Intra,74.6935761735479,10,67
Intra,44.8858043856783,10,68
Intra,89.3802659663383,10,69
Intra,100.019556425716,10,70
Intra,94.0701006330841,10,71
Intra,92.5455829330988,10,72
Intra,76.4301486770791,10,73
Intra,76.5463876351467,10,74
Intra,77.6055456436428,10,75
Intra,89.8811433913485,10,76
Intra,88.2557637917587,10,77
Intra,92.2272747529009,10,78
Intra,89.8250157645735,10,79
Intra,56.4367585360444,10,80
Intra,94.5542855709065,10,81
Intra,115.282157910996,10,82
Intra,105.398901284101,10,83
Intra,99.9671197433245,10,84
Intra,94.137012787682,11,1
Intra,74.3253652751074,11,2
Intra,72.5553776823523,11,3
Intra,92.1548005628688,11,4
Intra,91.6959790560594,11,5
Intra,97.214736182612,11,6
Intra,104.630124124547,11,7
Intra,78.3680323604575,11,8
Intra,92.7150223057481,12,1
Intra,96.6735168298993,12,2
Intra,91.3369272303639,12,3
Intra,91.3697613648403,12,4
Intra,94.3262301150939,12,5
Intra,87.2094198708131,12,6
Intra,89.0404340038724,12,7
Intra,47.6279810025957,13,1
Intra,51.2153888096681,13,2
Intra,48.8841389043378,13,3
Intra,48.8932992948652,13,4
Intra,49.8586772843628,13,5
Intra,54.4337394097017,13,6
Intra,51.5657805195093,13,7
Intra,51.3305531787678,13,8
Intra,59.83530853683,13,9
Intra,64.5571636171738,13,10
Intra,61.5544134051938,13,11
Intra,61.2615894987171,13,12
Intra,67.1390673668703,13,13
Intra,70.4101648584405,13,14
Intra,68.2398182473346,13,15
Intra,68.2569192713037,13,16
Intra,67.6017930860396,13,17
Intra,72.8724873383382,13,18
Intra,69.525213118185,13,19
Intra,69.0805326097189,13,20
Intra,66.4310737219256,13,21
Intra,68.3503383682821,13,22
Intra,66.9679837505753,13,23
Intra,67.2929706146002,13,24
Intra,46.9294872577238,16,1
Intra,40.4679438704856,16,2
Intra,39.5553270118251,16,3
Intra,54.5175792829828,16,4
Intra,51.6349193950581,16,5
Intra,51.6101534325483,16,6
Intra,58.2392127670522,16,7
Intra,57.9224367128895,16,8
Intra,58.7562909116015,16,9
Intra,66.4219188410031,16,10
Intra,64.4568993458704,16,11
Intra,64.5995628137954,16,12
Intra,62.290871497253,16,13
Intra,57.9844002070313,16,14
Intra,57.3439639217702,16,15
Intra,72.6712098976399,16,16
Intra,71.1631476687558,16,17
Intra,71.296979692856,16,18
Intra,68.7160361779669,16,19
Intra,64.3526967662427,16,20
Intra,63.4729171230585,16,21
Intra,70.0124908349017,16,22
Intra,64.1925229989624,16,23
Intra,62.6264359983414,16,24
Intra,63.6278630814416,16,25
Intra,57.707002510799,16,26
Intra,56.303521377733,16,27
Intra,73.261016964974,16,28
Intra,73.5307988332355,16,29
Intra,74.282789947228,16,30
Intra,61.8702319901683,16,31
Intra,64.0692956270572,16,32
Intra,65.1241788453612,16,33
Intra,66.7374036618759,16,34
Intra,68.2559866746733,16,35
Intra,69.4959374864182,16,36
Intra,69.9916622354861,16,37
Intra,72.4877277935346,16,38
Intra,74.0991916919466,16,39
Intra,89.2782729886577,16,40
Intra,97.0121429722247,16,41
Intra,99.9755322887925,16,42
Intra,95.9212708516686,16,43
Intra,103.849352152237,16,44
Intra,106.723627967932,16,45
Intra,85.38963454275,16,46
Intra,94.3155403865455,16,47
Intra,97.7632902973488,16,48
Intra,75.3399901928655,16,49
Intra,85.2735028314964,16,50
Intra,89.2877832375397,16,51
Intra,61.1163107064494,16,52
Intra,64.2646630745377,16,53
Intra,66.1126087287845,16,54
Intra,42.2699129545591,23,1
Intra,77.509376427607,23,2
Intra,43.0164920012488,23,3
Intra,85.7900034135917,23,4
Intra,28.0596701286789,24,1
Intra,24.9366089091598,24,2
Intra,24.3098268771659,24,3
Intra,61.9827566428254,24,4
Intra,43.7527775743344,24,5
Intra,43.3597929024768,24,6
Intra,44.3733455246573,24,7
Intra,68.9109657862681,24,8
Intra,46.938348798297,24,9
Intra,45.8701598518379,24,10
Intra,46.3665770524481,24,11
Intra,73.9725052716887,24,12
Intra,50.076955471221,24,13
Intra,48.3884857259837,24,14
Intra,48.3846037994825,24,15
Intra,78.3391796099652,24,16
Intra,53.3743709512334,24,17
Intra,51.1858378499088,24,18
Intra,50.7615194114783,24,19
Intra,82.6658143520339,24,20
Intra,52.0275375789603,24,21
Intra,51.199082771829,24,22
Intra,51.7501581537622,24,23
